,loading_comp1_estimate,loading_comp1_68%_low,loading_comp1_68%_upper,loading_comp1_95%_low,loading_comp1_95%_upper,loading_comp1_99%_low,loading_comp1_99%_upper,loading_comp1_99.7%_low,loading_comp1_99.7%_upper,loading_comp1_consistency
norm_clust_coef_L-PTR,-0.16980141120355804,-0.2615635985809671,-0.038268792239574835,-0.33543672541424024,0.08440802075524091,-0.3857886031600084,0.20154219555694303,-0.3966790216103015,0.24946904560796665,0.6764
norm_clust_coef_L-PCAL,-0.014713918140242761,-0.11378928409166326,0.0864626429673134,-0.22370084642997734,0.17365086152615378,-0.2837754690279549,0.23660140434099028,-0.3212871448111279,0.2946219314106927,0.219
norm_clust_coef_L-PoCG,-0.3454557167049963,-0.40121407022108635,-0.2260901926711977,-0.4534584922854681,-0.05005768947382568,-0.4831645417577817,0.14392903279874614,-0.5012569959216057,0.23630954423471237,0.8896
norm_clust_coef_L-PCG,0.01943961543291544,-0.039006676633401474,0.08333416110686773,-0.09459829260825124,0.16579299875235004,-0.1311561068426669,0.22904210240984577,-0.14864205388641455,0.25862870858646636,0.7504
norm_clust_coef_L-PrCG,-0.3832826225157756,-0.4374269328101372,-0.26262142858491166,-0.4913022088589661,-0.060471339204384036,-0.5215076508319666,0.1795397227405444,-0.537542744764737,0.278759122199006,0.9466
norm_clust_coef_L-PCU,0.12602992571187263,0.026502922638623465,0.2080108369502949,-0.07006591119687221,0.2985628914578557,-0.12353595612095616,0.3573180113954972,-0.1709298742744251,0.38592735448227716,0.7396
norm_clust_coef_L-RACG,0.20754362754945999,0.11221534517546146,0.2713758729770333,0.0002968759331752637,0.3293315524211001,-0.10799140744567393,0.36606727883644624,-0.16279230452062826,0.39150227834031737,0.5842
norm_clust_coef_L-RMFG,-0.03379271062612463,-0.08446613699991605,0.032525497581489975,-0.1302964144114452,0.1028944131262679,-0.1587990150693366,0.15448283379669558,-0.1765096065280516,0.1823316781615356,0.054
norm_clust_coef_L-SFG,-0.21321186157145006,-0.2722382497075421,-0.11582526037721033,-0.3217818752940515,0.04594940176593629,-0.3459411537586301,0.21945437671283388,-0.3601100817711684,0.27205194962614776,0.7226
norm_clust_coef_L-SPG,-0.009458397423914192,-0.08862487381316442,0.08199666757655824,-0.16144548041673776,0.19606370063986137,-0.20496400688646926,0.28386753454627245,-0.2416606705864487,0.3352714491636014,0.9498
norm_clust_coef_L-STG,-0.18905349456926188,-0.2686800704416897,-0.06988476423762392,-0.34284505577498753,0.03453107719381495,-0.38331348093812706,0.11750366566866585,-0.4049902391873954,0.21130482688007063,0.923
norm_clust_coef_L-SMG,-0.2855907701301343,-0.3670568187458997,-0.14773385350924473,-0.44277619505249416,0.00197818217400101,-0.47644194692852954,0.12722106221104665,-0.49965173796068574,0.21585641037261005,0.9584
norm_clust_coef_L-FP,0.05152007877761921,-0.01131144242271557,0.10179608243835091,-0.10676495015234866,0.13844563049797962,-0.19384447012917883,0.15901778379910622,-0.2305841663480627,0.17640909436848298,0.7324
norm_clust_coef_L-TP,0.09587448078676276,0.01793561706444427,0.15641047856085608,-0.11477889141670486,0.20199864445226928,-0.24631915265823456,0.22778301438627707,-0.29733226007225977,0.2436780823123868,0.3266
norm_clust_coef_L-TTG,-0.2535448900283068,-0.300385170799219,-0.15582251498909086,-0.34846986560847154,-0.0412886806384748,-0.37388386998645196,0.06054578110271607,-0.39010739013591866,0.1178373895836112,0.9808
norm_clust_coef_L-IN,0.10100273320822163,-0.006758609392180885,0.20129217887407294,-0.10419682576742939,0.28576790057210816,-0.16825961189332903,0.3519349040211473,-0.2379356909772708,0.3890759422246722,0.5446
norm_clust_coef_L-CER,-0.010211940773635103,-0.06504014367441596,0.05390442293767044,-0.11725678068913481,0.13649273271385295,-0.14354342524316044,0.20422063247507924,-0.1670323882635208,0.23519975021545056,0.441
norm_clust_coef_L-TH,-0.09534509648791205,-0.15865306560147457,-0.007672192945206597,-0.2151529132283742,0.11460235654748148,-0.2522618505011543,0.22879514268310938,-0.2691906580501613,0.28972388105846214,0.935
norm_clust_coef_L-CA,0.18553521077546223,0.11444578807897021,0.2434063667840704,0.04485768787285509,0.3078441615703657,-0.0028307821077895624,0.34602096063776644,-0.04108823719262634,0.37122791154660556,0.1296
norm_clust_coef_L-PU,0.18912933094095866,0.07118033857391691,0.2881263265247837,-0.03906190492404049,0.3852222339324401,-0.11130576421674711,0.4468538953280543,-0.1655377602282215,0.4853845600784912,0.8592
norm_clust_coef_L-PA,0.09799240371498143,0.01274356776674958,0.1806973782594063,-0.06687753396756618,0.2548054850008487,-0.12279780048304431,0.30252021476756524,-0.17361405981472952,0.3330372790235837,0.7502
norm_clust_coef_L-HI,0.12953762506962968,0.05652991427097868,0.18204899455766546,-0.03999626062023742,0.22865519018900615,-0.10311596029450014,0.2512073585646461,-0.17296607646221482,0.2673208983121349,0.9082
norm_clust_coef_L-AM,0.13924373732530687,0.06252205996777052,0.19602809879175392,-0.04251676306793899,0.24066535367977804,-0.12191379407704357,0.26544856987162635,-0.18350360090675458,0.2753033961025232,0.4908
norm_clust_coef_L-AC,0.23692294738387856,0.13986524705146172,0.29069898684558887,0.023708612347396973,0.3328825362610142,-0.08133165153042037,0.3565098209780903,-0.1405069902491029,0.3691947940325237,0.9942
norm_clust_coef_R-TH,-0.04971333894406918,-0.11547641863279767,0.034970113153592886,-0.1754906328806723,0.15377689651143583,-0.2112413801064298,0.26373611862378504,-0.2453316834818979,0.31737335983672665,0.761
norm_clust_coef_R-CA,0.267778281717182,0.19224819434523555,0.3146440868878811,0.13666017346278875,0.3739767855226083,0.08978219099431695,0.4141505243195435,0.06367987321869203,0.4314739214565838,0.8958
norm_clust_coef_R-PU,0.21164152395568586,0.0857231983677458,0.30949817348486236,-0.027533134010831555,0.4113484275047165,-0.10684680714047659,0.4777506000472249,-0.1719973967696982,0.5127094071195938,0.9866
norm_clust_coef_R-PA,0.16748655049196662,0.06117027068718915,0.25583738324005184,-0.043552521638707244,0.3343856448828275,-0.11534852282387646,0.37746903561734013,-0.18025022770473065,0.4151871422924643,0.7792
norm_clust_coef_R-HI,0.31245431466947227,0.20834893852899306,0.36488759347403504,0.07537893519048905,0.4120745427482669,-0.020793999489932442,0.43359234176641787,-0.09867611163474874,0.4467339367610378,0.9248
norm_clust_coef_R-AM,0.2546253216639007,0.15281718079589762,0.3130669258922842,0.009486443707213825,0.3610406244063016,-0.12333299162866837,0.38785441234941764,-0.20023700862788912,0.4011406961314838,0.968
norm_clust_coef_R-AC,0.24774290758488715,0.1509765780269842,0.30078470984675376,0.03460996782931134,0.3418523528705583,-0.07133799261453626,0.36440006595741264,-0.13333138954285106,0.3852369131371672,0.8292
norm_clust_coef_R-BSTS,-0.2288716380637413,-0.312026894031686,-0.09612985064746707,-0.3969642248490297,0.03385398517350757,-0.434808238021351,0.14008497335312775,-0.4710343351892247,0.2225327357679018,0.8504
norm_clust_coef_R-CACG,0.14263939810071113,0.07967464824950772,0.19121693991018582,0.021150051435009882,0.25204482355116775,-0.0171778369998195,0.29825289049055514,-0.03786413693675428,0.32948345496975456,0.971
norm_clust_coef_R-CMFG,-0.18805732233149916,-0.24810777960779984,-0.08799587568885095,-0.304270096344567,0.02710401529997533,-0.33733446906847186,0.12833557291106615,-0.3508093142225243,0.18667220663418102,0.38
norm_clust_coef_R-CU,0.12155696062486034,0.029268214450743766,0.19413719958248046,-0.07162617073437358,0.25434408305848893,-0.1335733829810901,0.29310856798523827,-0.1825261452289932,0.30772009321082033,0.3988
norm_clust_coef_R-EC,0.19562436964783972,0.11047784156863191,0.24596649834294465,-0.016845243333210535,0.28841117725817905,-0.16630235757344533,0.31341914405674387,-0.2452960433411778,0.32554489391797253,0.0468
norm_clust_coef_R-FG,0.05324486231078476,-0.07164996149007598,0.16820286579927096,-0.20901904950313646,0.2548396206182591,-0.27925315588085775,0.3130767372108019,-0.3371264554183375,0.33652699389973306,0.0296
norm_clust_coef_R-IPG,-0.14066726843691948,-0.24402294892393311,-0.010596613943895283,-0.3422310297846439,0.10241472826869097,-0.39182200117673466,0.19711223933314,-0.41964536081114406,0.24054688820295952,0.8262
norm_clust_coef_R-ITG,-0.1260000177643199,-0.2342687665553524,0.010604535519448186,-0.34810984282160257,0.12005036687607365,-0.4143938961994312,0.20226109647168333,-0.4470958601726508,0.24436938588153387,0.7328
norm_clust_coef_R-ICG,-0.045932233001213185,-0.0964032496411847,0.021970845929826406,-0.1431007763607612,0.11616810850151564,-0.16972671904869907,0.19074755156836887,-0.18406528148462653,0.2398806618388895,0.966
norm_clust_coef_R-LOG,0.11930882706654572,-0.007628761830152977,0.2258798466144425,-0.1459257718041302,0.30880603027366965,-0.23029286003211438,0.3639762322525552,-0.2659367404906727,0.3883082460832823,0.2506
norm_clust_coef_R-LOFG,0.2707889692878849,0.16010839917217937,0.33867067986575516,0.0172390057518475,0.3918634165765954,-0.08334645939357442,0.42426968663822634,-0.1592458844310603,0.44562066707088416,0.853
norm_clust_coef_R-LG,0.11524630878475167,0.019109416153467194,0.19009494016919604,-0.09578947757749422,0.2514845198050516,-0.1512225728392927,0.2796232538381204,-0.19929050736443607,0.3137696138046356,0.6728
norm_clust_coef_R-MOFG,0.2135258886817295,0.11624813746147543,0.2706225097756252,0.0056136214293944975,0.3185992186897187,-0.09062574718421385,0.3448185301482083,-0.1651495295837416,0.36187783770495063,0.9164
norm_clust_coef_R-MTG,-0.18334510448281074,-0.2796084192514362,-0.04914851940839143,-0.372030196910606,0.0649892901293637,-0.4259913161724114,0.15114044366599078,-0.44679354531451765,0.2066455154380166,0.2416
norm_clust_coef_R-PHIG,0.17774911463677603,0.08457993750250169,0.23498103885383437,-0.026010844609122917,0.2850384035434978,-0.12572780874641432,0.3131395090872861,-0.18133509150327504,0.3252122986116565,0.7416
norm_clust_coef_R-PaCG,-0.165364449804497,-0.2250997781310242,-0.07305475320040372,-0.27894852668869685,0.055067739949689706,-0.31357217690482075,0.15831462756802384,-0.333754278894001,0.2181196989932913,0.1226
norm_clust_coef_R-POP,-0.31235888222198943,-0.37024153731717574,-0.1929153336792049,-0.42285833952624347,-0.04547729271881077,-0.45085353653307336,0.1190023983041591,-0.46189840534939175,0.189829918962155,0.9442
norm_clust_coef_R-POR,-0.039782536105928544,-0.13673336482317663,0.06826801369421104,-0.23845256479622737,0.15408451979171317,-0.30467848175990164,0.2079699594205127,-0.3434633581221869,0.23988991084229516,0.5832
norm_clust_coef_R-PTR,-0.17900300500681243,-0.24848764026177012,-0.07374295415412757,-0.31194075644502767,0.02805876871286235,-0.3448520877327326,0.12103040003193019,-0.36852325689414456,0.16835501554976495,0.8468
norm_clust_coef_R-PCAL,0.07569077438790218,-0.029772583085061873,0.1650352156232765,-0.13820757020469143,0.24095565326484839,-0.21043792841852357,0.29009133245810576,-0.24886685554125404,0.31236287721441747,0.2036
norm_clust_coef_R-PoCG,-0.3638276098572313,-0.42321973730477985,-0.23780148062998888,-0.4775323923876572,-0.06460141808777763,-0.5073858665654006,0.12908295181398338,-0.5253379065014611,0.20506353420960888,0.8022
norm_clust_coef_R-PCG,0.026110956315938277,-0.03336595858873011,0.08672023794447216,-0.09043591248137933,0.16164101332245323,-0.12344126886159547,0.20684033394595072,-0.14838563144483327,0.26122642147929104,0.9658
norm_clust_coef_R-PrCG,-0.3989522583097736,-0.45369521415565295,-0.27685447028692,-0.5074448930914743,-0.07133315410950915,-0.5366161629185036,0.1524382958351062,-0.5516144934104987,0.2702698182485795,0.8252
norm_clust_coef_R-PCU,0.12056157928323734,0.031073768388059215,0.19663892465236454,-0.054336703426858465,0.2751659131036547,-0.10938038086087655,0.3264045963994207,-0.14152488153714698,0.35557413409842453,0.9418
norm_clust_coef_R-RACG,0.19032677335411402,0.10110237967222413,0.2526023527649369,-0.0015822539674828725,0.30602301035178525,-0.09172747510950453,0.3373959232598194,-0.1324643759263543,0.36167816149153803,0.9088
norm_clust_coef_R-RMFG,-0.0018612326338139976,-0.06042445933475057,0.06540600177351957,-0.1117067517215192,0.14413026392094444,-0.14042211228696758,0.19674436035722737,-0.161271062963127,0.24297152352891296,0.0906
norm_clust_coef_R-SFG,-0.24966375534135551,-0.3024557992185757,-0.15444204697036426,-0.34748750581653015,0.009077096759553784,-0.375663350401123,0.17862261767759868,-0.3939395796601969,0.24226139437718408,0.0094
norm_clust_coef_R-SPG,-0.042728765814039484,-0.11157749220792412,0.0444135896247584,-0.17419289167519125,0.15173969366361342,-0.21716584041557135,0.22897552464638643,-0.247447782663962,0.27282314590452306,0.7794
norm_clust_coef_R-STG,-0.19229159709473906,-0.2814374040475484,-0.064875277298694,-0.36336416376371916,0.05656895198452953,-0.4082693551492727,0.15881367900210913,-0.43220668159188835,0.2369481423864851,0.2062
norm_clust_coef_R-SMG,-0.298781969472527,-0.3876247744618658,-0.15244662039543772,-0.47093307004795215,0.004597177174323193,-0.5038448455004065,0.14094914341110887,-0.5314573768232648,0.22036221290086141,0.968
norm_clust_coef_R-FP,0.09294980027314766,0.023966961950161517,0.14201033882524638,-0.08893545779940723,0.179243805687741,-0.21255838278108405,0.20187853060162828,-0.2797171823646348,0.21752101256478695,0.6224
norm_clust_coef_R-TP,0.2433677363195628,0.14294850100073253,0.3017171904188085,-0.007092056910408103,0.3511589424319675,-0.18375675564249153,0.378390256773405,-0.2737636194925718,0.39137229217231023,0.8278
norm_clust_coef_R-TTG,-0.36802635445504805,-0.4005902450213313,-0.267324900506124,-0.4424342494914883,-0.1319709121839201,-0.4671616749223521,0.030442819684859353,-0.4817230569403399,0.12141699363135364,0.797
norm_clust_coef_R-IN,0.14644733148134845,0.03249794187140042,0.24179754342002413,-0.07349693352338865,0.32961411896219267,-0.14607374950270632,0.3734433417578737,-0.2016394637703697,0.4102769519556882,0.9576
norm_clust_coef_R-CER,-0.018246660697498765,-0.07171108751829479,0.053533645350415056,-0.12863895500934713,0.1372875598273221,-0.16222484682760038,0.2106695055554252,-0.18581432476346638,0.24707283581723413,0.93
norm_Cc_L-BSTS,-0.41436390966114467,-0.42291444267109163,-0.3286055901059881,-0.4500413510202668,-0.21699934518520986,-0.46742548521481253,-0.05940173063462857,-0.47871992775026734,0.02924565778191338,0.9848
norm_Cc_L-CACG,-0.3704544788617759,-0.415527699124218,-0.2577002635994416,-0.4660166806735557,-0.1178246181933412,-0.493505178864916,0.04956193432977801,-0.5119674728755936,0.16350748029415965,0.9608
norm_Cc_L-CMFG,-0.44883479420310374,-0.5037314421678798,-0.31414376697078883,-0.5543475926273527,-0.13722303364182806,-0.5870049425518866,0.041021053793728,-0.6034413787661302,0.1974450910339342,0.9834
norm_Cc_L-CU,-0.11306314036690854,-0.15997202978222827,-0.04515582398765237,-0.2048657765438126,0.04765681868863076,-0.23435420682623367,0.11906440068761515,-0.24713374905570604,0.18522951435969276,0.322
norm_Cc_L-EC,0.2117049304411098,0.12107710838881883,0.2637790257220755,-0.014964833026616317,0.3136643137654075,-0.1819677477308042,0.338926981531379,-0.28611160158799737,0.3599611267499532,0.8356
norm_Cc_L-FG,-0.04889187207326719,-0.10816337479164058,0.01891246447417179,-0.192102036668964,0.0807135629774586,-0.2530955399877762,0.12001543339488661,-0.3017074142678974,0.16873189232325156,0.214
norm_Cc_L-IPG,-0.39798455649719044,-0.4226913530003263,-0.3000584036345698,-0.4598121098009567,-0.17574623643668646,-0.48354812806168307,-0.04040602679038565,-0.4985931652865976,0.058109764224613274,0.9492
norm_Cc_L-ITG,-0.1625588474281184,-0.20617788900653242,-0.08609016992036092,-0.28949288152118346,-0.03597473305728324,-0.34769653155204755,0.005356356086529936,-0.3839935092171134,0.04060940687274644,0.9912
norm_Cc_L-ICG,-0.024424981771933387,-0.08957372007294653,0.04556370441135079,-0.14298342491223673,0.13871328422349333,-0.17930866281572044,0.2174820727985717,-0.20123808042229466,0.26717176077440496,0.2054
norm_Cc_L-LOG,0.02509112972689163,-0.046379865240104345,0.0949459887092054,-0.13179072168708242,0.1633717993238036,-0.1927341796351071,0.2163778862852007,-0.22621246310379245,0.2584784108276663,0.032
norm_Cc_L-LOFG,0.14248355766163662,0.06686915811867436,0.1991868905715433,-0.027622014945559315,0.256467835817872,-0.13160037081901124,0.2969851154642923,-0.20301826409110835,0.3225060687736049,0.3602
norm_Cc_L-LG,0.028720965761073886,-0.03688302345613731,0.08863209220248937,-0.11350469613732231,0.14695557369062323,-0.18367481807549754,0.18615230541011996,-0.21353442045821014,0.2176122606634092,0.1504
norm_Cc_L-MOFG,-0.001414857948544645,-0.06747520635307866,0.061610138426319024,-0.16420961348150465,0.11298918918583287,-0.2612119438941464,0.15114318191715057,-0.2881520998567466,0.17509659015229978,0.6174
norm_Cc_L-MTG,-0.35032201260685997,-0.36258101713544527,-0.2707509210168156,-0.41115365857568087,-0.21727289134136912,-0.4395193889777033,-0.16032848097633207,-0.46471122647076324,-0.1033382337967687,0.9928
norm_Cc_L-PHIG,0.2417158804575089,0.16765045847852394,0.2775961507415649,0.07538479165661333,0.3202369158830161,-0.06270742124574967,0.35154027630561147,-0.14059431465707017,0.36649998192421074,0.4672
norm_Cc_L-PaCG,-0.3276228862369187,-0.39559365491404835,-0.19559077025211744,-0.4491012996462833,-0.016374860227519963,-0.48080634150880225,0.1852611327826125,-0.4996847254229531,0.27657773283970283,0.9086
norm_Cc_L-POP,-0.3689323106685002,-0.40335273572250074,-0.2664812577863516,-0.4429786644648674,-0.13240944038968436,-0.4647875351722323,0.020553689620183516,-0.4825454367612546,0.11975355905456592,0.9842
norm_Cc_L-POR,-0.23882385140020979,-0.2624907757895868,-0.1642116001031222,-0.29757870028686473,-0.09726682781472445,-0.3188928348352449,-0.018574607784516684,-0.333966176328256,0.045092588636066404,0.5074
norm_Cc_L-PTR,-0.08637482627189513,-0.13316381847966371,-0.017825223504684226,-0.18437217465955302,0.05162661963705079,-0.21588936484927973,0.1019730764434015,-0.2416409515027787,0.16063122276470507,0.783
norm_Cc_L-PCAL,-0.0008475780603584498,-0.06417805066527903,0.06430004919169754,-0.1337384462949172,0.1290885653429254,-0.1768580004487767,0.17891296492902561,-0.19522173089129627,0.2088968045678487,0.1708
norm_Cc_L-PoCG,-0.6404479220837138,-0.6865427501582388,-0.4750737203434326,-0.7307976095520583,-0.22950468772083787,-0.7509931371739762,0.07581429551414978,-0.7590064677388443,0.20738652425034948,0.9552
norm_Cc_L-PCG,-0.167052064267475,-0.2262477509888731,-0.07681484958277716,-0.27752241470369826,0.05381587025309305,-0.3057541253045994,0.18868308652772436,-0.3279083484231345,0.23653165343134788,0.588
norm_Cc_L-PrCG,-0.5436060936546012,-0.6255422555169504,-0.3574095895542449,-0.6942073588975848,-0.09829515549332678,-0.7239933629537256,0.19927943346029464,-0.7365992369201542,0.3274417700499867,0.943
norm_Cc_L-PCU,-0.021090798129417537,-0.09112778159580705,0.054448535834813315,-0.14901261460760107,0.15902310912211787,-0.17890157077836497,0.2499530267192674,-0.20760603246025358,0.30544094189011467,0.5954
norm_Cc_L-RACG,0.10370666680451486,0.04308595239076285,0.1498801658366,-0.026445887608786,0.20116143609101558,-0.09925849697365838,0.22889665215998975,-0.1597772185478564,0.26188865143647855,0.5944
norm_Cc_L-RMFG,-0.2537295174957812,-0.3344887683877607,-0.12708679298228984,-0.41594042868557585,0.013408027617328415,-0.4679507286266312,0.1388306900294072,-0.5142271631530466,0.2325747393171895,0.8438
norm_Cc_L-SFG,-0.4253127581856217,-0.5143402238970635,-0.2618368786843467,-0.5932553025600813,-0.05432935213336018,-0.6397197439964202,0.13481433349742278,-0.6718710553844811,0.2976300009260843,0.9414
norm_Cc_L-SPG,-0.18728822806133588,-0.25735733088376656,-0.07716096040422431,-0.31505916549401697,0.06510289552591686,-0.34974836754055794,0.18928650781653336,-0.366312540114338,0.27018754624800145,0.1082
norm_Cc_L-STG,-0.3928665104879419,-0.3982494045353199,-0.31330020023111005,-0.4298442190068069,-0.22130994651766542,-0.4500326579406549,-0.09817377252587,-0.46141093923645393,-0.0162400081284964,0.9946
norm_Cc_L-SMG,-0.5893499663625156,-0.6041946175795305,-0.4667970824744384,-0.634378803882108,-0.2889600617483181,-0.6472491848139698,-0.05972522656860804,-0.657399563107092,0.08961642662351996,0.9936
norm_Cc_L-FP,-0.047836916601997764,-0.0886102395341227,-0.0019130393649695067,-0.1622714194862665,0.032595735315590936,-0.21496301146134073,0.0553598850673176,-0.2611544237380165,0.06795666847179013,0.801
norm_Cc_L-TP,-0.025304014139838533,-0.0663482899655213,0.018967856712224087,-0.13338990980419063,0.05661822702361264,-0.19256037189842495,0.08253277673065151,-0.220442449738507,0.10186338958296667,0.979
norm_Cc_L-TTG,-0.5299482792200315,-0.534276794259097,-0.4343305282281526,-0.5580353947350705,-0.28363978735662376,-0.5704591186143583,-0.06530024471859319,-0.5761115259542774,0.034909534851386224,0.9972
norm_Cc_L-IN,0.3394979364670766,0.2431960146270963,0.38491836100323146,0.1639993641544568,0.44898520232628536,0.09532245772662248,0.4839565662159698,0.02442711629646294,0.506102478914802,0.9964
norm_Cc_L-CER,0.040271141795343905,-0.04647913617305673,0.1297089144621906,-0.11361591666844327,0.24652782333409445,-0.15529253052338268,0.3270323065920102,-0.18879314781066822,0.36365496926438773,0.7976
norm_Cc_L-TH,-0.19828414562150462,-0.30640089499085627,-0.043886908490760296,-0.39487291602265395,0.14338041147380434,-0.4455322401287239,0.34182963922048676,-0.48035319131951765,0.4632732930654382,0.0086
norm_Cc_L-CA,0.15135042843662497,0.03878034277330082,0.25706512260061937,-0.05545071113843414,0.3808857592431512,-0.11491394586003144,0.4576029693209835,-0.15082406894067604,0.4994231449018213,0.8176
norm_Cc_L-PU,0.18925210314616775,0.08095132789566874,0.27660301947628246,-0.004928105785206685,0.383022861864489,-0.058740394972764225,0.44270315447815634,-0.11821024170995835,0.49996428781807845,0.9756
norm_Cc_L-PA,0.08313040652184935,-0.001980701284507942,0.1624481558172453,-0.06471794052991191,0.2599984513701339,-0.10801712547862775,0.3219349991046772,-0.13013703814093053,0.3485757794006315,0.3768
norm_Cc_L-HI,0.13277290811965392,0.04096383380578021,0.20533705602704122,-0.04837535911394014,0.2879803455834759,-0.11828484936672164,0.34951240619685076,-0.19668458510601408,0.39297889223104204,0.2306
norm_Cc_L-AM,0.3369533006336854,0.24137069286983193,0.3793097143872523,0.10259650646306828,0.42477275530183006,-0.07372789230935717,0.45492594603983516,-0.18226309745982427,0.4727444592364318,0.8196
norm_Cc_L-AC,0.11917284255878317,0.06348799834718089,0.14943361062713303,6.305095935286789e-05,0.18840119203178032,-0.0703473543931735,0.21775860091309546,-0.13341309839798632,0.2329362799789725,0.1504
norm_Cc_R-TH,-0.1691497616625777,-0.2794658699647184,-0.020654561309624665,-0.3647832467390721,0.16931254497949214,-0.42122757628262714,0.3529679877914171,-0.4502423660439581,0.4589612710788481,0.0862
norm_Cc_R-CA,0.1658403030168549,0.05269713352452679,0.26673872274868177,-0.03825451262630743,0.3914405356959693,-0.09407263033936471,0.4658978066973916,-0.1260879880321496,0.5137254963265097,0.939
norm_Cc_R-PU,0.23358633806808257,0.12672642201276627,0.3066983304181649,0.050344730801844366,0.4051968895284158,-0.005375508310860488,0.4698186862531974,-0.06034491943467245,0.5073354332269775,0.9964
norm_Cc_R-PA,0.13863069145758083,0.057566880413215275,0.20398435990218275,-0.005246613211020258,0.2876804083384087,-0.045064455245630824,0.33700657415416124,-0.06608783290622305,0.3673546167798499,0.6124
norm_Cc_R-HI,0.29263716625746566,0.19555822565463848,0.3413031692825483,0.10393539466952734,0.40823680279401003,0.00047431575658478235,0.4444655558541987,-0.08967924720046949,0.4754756196345512,0.8818
norm_Cc_R-AM,0.44324274549283366,0.3364333106245346,0.47871509650874833,0.17565304886529334,0.5229962382564984,-0.0671966199106327,0.5462061953340198,-0.2040995415644735,0.5580856483827393,0.9646
norm_Cc_R-AC,0.14397789157030577,0.08989356607246822,0.1710103494463648,0.035465675008978514,0.21225215317070542,-0.026112437828820927,0.23495099832933142,-0.08194940981530524,0.24731577658149756,0.9836
norm_Cc_R-BSTS,-0.4564785768242555,-0.46367643319220225,-0.36836009603511627,-0.48748070059282406,-0.23989455009575075,-0.5027815070571091,-0.06198521117994513,-0.5145782457739944,0.05015264495735991,0.9904
norm_Cc_R-CACG,-0.3620858464263504,-0.4118598432863601,-0.24709096603267494,-0.4649107041134763,-0.10333388250834019,-0.4950147808628117,0.07778623860207054,-0.510339140600399,0.1778751854981858,0.9516
norm_Cc_R-CMFG,-0.44711389898149717,-0.49966604185587066,-0.3164398093607228,-0.5501878041713641,-0.1418697506883474,-0.5822145917649446,0.03790688336062134,-0.5996625514121745,0.16210496024096635,0.9774
norm_Cc_R-CU,-0.040886882458691494,-0.09075312871476907,0.020506143340246308,-0.14551444125293897,0.08649811570025559,-0.18410413668661385,0.13198040799491162,-0.19948808607942878,0.16971103913778487,0.218
norm_Cc_R-EC,0.29876296648714656,0.20570358298784489,0.3420091530045479,0.06417419889857043,0.3891756545716976,-0.13894533801632863,0.41189160964945865,-0.24124554876132637,0.4256519791566716,0.5612
norm_Cc_R-FG,0.0300161709576959,-0.038217187661191025,0.09467012669481159,-0.13817897256843503,0.14642315525161925,-0.22265669861121165,0.19201953805466906,-0.27664907049447207,0.20890376014604173,0.6214
norm_Cc_R-IPG,-0.3975866269197286,-0.42079866951864014,-0.3053503479100668,-0.4583723437612512,-0.18565608015272622,-0.48432841361388285,-0.060534565660871995,-0.49451013918803804,0.01759316992371099,0.9948
norm_Cc_R-ITG,-0.16193830255432853,-0.1975466629296088,-0.09337134682195011,-0.25864169734400727,-0.04333812395425026,-0.3008273426116959,0.0020736294379333125,-0.3289586453410639,0.03086376104377385,0.8918
norm_Cc_R-ICG,0.0033387580267623825,-0.058900204899591066,0.06947913550906244,-0.11310405788334411,0.16103343578669374,-0.14568576815737957,0.23319583117535944,-0.17016352812199553,0.2763771967951656,0.8814
norm_Cc_R-LOG,0.0770106455940013,-0.003818436129943312,0.1463574256008,-0.102513340555073,0.21207143374298068,-0.1846205265574747,0.25756214208149075,-0.23753014535490707,0.2997836867934698,0.2798
norm_Cc_R-LOFG,0.13250307760322666,0.0536114240444303,0.19037851139281092,-0.05068975356576328,0.2452946548475199,-0.17433036231210733,0.2826583636565688,-0.24649347433001415,0.31109301932060107,0.2328
norm_Cc_R-LG,0.06111307093090663,-0.006676376068912475,0.11902467235851232,-0.0832033137961366,0.17789243161728527,-0.15585811425262167,0.22224076246462884,-0.19287356895299376,0.2487298092341202,0.0578
norm_Cc_R-MOFG,0.06712126586187624,-0.013292151009532065,0.1312077450604844,-0.1368773864679444,0.18663937482551496,-0.27651986816029894,0.218721508580076,-0.3464382168524043,0.25029871241136653,0.8322
norm_Cc_R-MTG,-0.4347492602277476,-0.43887928001375054,-0.35408630745164427,-0.4692636841064289,-0.26597063316174835,-0.4869607577045468,-0.14972395684927822,-0.4990791392928374,-0.05710964057996407,0.996
norm_Cc_R-PHIG,0.31546855327373763,0.23552286316539905,0.3419824682822809,0.13341318795163673,0.38357776665364635,-0.028515801260688207,0.40408040633034986,-0.1285307593794977,0.4150107621106347,0.7844
norm_Cc_R-PaCG,-0.2709357319535837,-0.3408019730023582,-0.14706664625614954,-0.3972596204406448,0.02430269375345005,-0.42653525301244005,0.19721575002276945,-0.4434861801463285,0.30569278391161403,0.525
norm_Cc_R-POP,-0.36023016598565083,-0.38704399066058665,-0.2686604218043342,-0.42048450045698593,-0.1393059804659035,-0.44037389266171395,-0.0023675747635028264,-0.4579144070845722,0.10967433450803743,0.9284
norm_Cc_R-POR,-0.34605478943955076,-0.3592401199826017,-0.2738597504796983,-0.39234702928353765,-0.19174684189856503,-0.4122023092067417,-0.08680716814112528,-0.427895002053551,0.009942945938699177,0.9438
